STATION_NAME,DATE,MEAN,STDDEV,TEMPS
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-03,64.523,1.940,"65.48, 66.68, 66.88, 64.24, 65.26, 64.26, 64.24, 64.26, 64.26, 63.51, 63.48, 63.48, 63.48, 63.48, 63.51, 64.88, 65.74, 65.74, 66.24, 66.24, 66.38, 66.24, 66.24, 66.24, 66.24, 65.74, 64.2, 63.51, 63.51, 63.84, 62.76, 63.51, 62.76, 62.76, 62.48, 62.48, 64.24, 64.24, 64.24, 63.06, 64.07, 63.06, 63.07, 63.06, 63.06, 63.06, 62.07, 62.06, 62.06, 62.06, 62.06, 62.06, 61.2, 62.06, 62.06, 62.06, 62.03, 63.07, 65.88, 67.74, 68.64, 68.64, 68.38, 67.24, 68.38, 68.38, 68.88, 68.38, 66.2, 65.88, 65.51, 65.51, 64.76, 64.48, 64.24, 64.48, 63.48, 63.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-04,63.883,1.611,"62.48, 62.48, 61.48, 61.51, 61.48, 61.48, 62.24, 62.24, 62.26, 62.24, 62.24, 63.26, 62.24, 62.26, 62.24, 63.51, 62.24, 62.48, 62.88, 62.88, 62.88, 64.35, 64.2, 66.35, 65.74, 66.38, 66.38, 67.38, 66.88, 66.88, 66.38, 64.8, 65.35, 63.84, 63.51, 63.84, 64.88, 64.88, 63.84, 63.51, 62.76, 63.2, 63.51, 62.24, 64.26, 63.06, 63.06, 63.07, 63.06, 63.06, 62.06, 62.06, 62.07, 62.06, 62.07, 62.03, 63.06, 63.06, 63.07, 63.06, 63.06, 63.06, 64.07, 63.06, 64.24, 63.48, 63.51, 63.84, 65.62, 65.62, 66.74, 67.24, 67.24, 67.24, 66.74, 66.74, 65.62, 65.2, 64.76, 65.51, 64.24, 64.48, 64.24, 64.48, 64.24, 64.24, 64.48, 64.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-05,64.884,1.415,"63.51, 62.76, 63.51, 63.48, 63.76, 63.48, 63.48, 64.48, 64.48, 65.48, 64.76, 64.76, 65.48, 65.48, 64.24, 65.51, 64.76, 66.88, 65.88, 67.17, 67.24, 68.88, 67.24, 67.24, 65.74, 65.35, 64.35, 62.88, 63.84, 64.2, 63.84, 63.84, 62.76, 62.76, 64.24, 64.26, 64.24, 64.26, 64.24, 64.24, 64.26, 64.26, 64.2, 64.24, 64.24, 64.24, 64.24, 64.2, 64.24, 65.26, 64.24, 65.48, 65.48, 66.84, 65.76, 65.48, 65.51, 65.76, 66.88, 66.88, 66.88, 66.62, 67.62, 68.17, 68.17, 66.74, 65.2, 64.88, 63.76, 63.76, 63.76, 63.51, 63.51, 63.76, 63.51, 63.51, 63.48, 63.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-06,64.487,1.549,"62.76, 62.76, 62.76, 62.76, 62.76, 63.48, 63.76, 65.88, 66.35, 65.2, 66.35, 66.35, 67.17, 66.24, 66.24, 67.17, 66.24, 67.38, 66.24, 67.38, 66.24, 65.24, 65.24, 65.24, 64.35, 64.35, 62.88, 64.35, 62.88, 63.2, 62.88, 63.2, 63.2, 63.84, 63.84, 63.48, 63.48, 63.48, 63.48, 63.48, 63.48, 63.76, 64.88, 64.88, 64.88, 65.62, 67.24, 66.24, 67.24, 66.24, 65.74, 65.35, 64.2, 63.84, 63.51, 63.84, 62.24, 62.48, 63.51, 62.48, 62.48, 62.48, 62.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-07,64.438,1.954,"63.84, 62.76, 63.84, 63.84, 62.76, 62.76, 63.76, 63.51, 65.88, 67.17, 66.74, 68.88, 69.31, 68.38, 68.38, 67.17, 66.24, 66.24, 66.24, 64.35, 64.35, 63.2, 62.35, 63.2, 62.88, 63.2, 63.2, 63.2, 62.88, 63.26, 62.48, 63.26, 62.26, 63.26, 62.24, 63.26, 62.24, 62.24, 63.26, 63.51, 62.48, 62.24, 63.76, 65.62, 66.2, 67.74, 67.62, 67.74, 66.62, 66.62, 65.62, 65.62, 65.62, 65.35, 63.84, 63.51, 63.2, 62.76, 63.51, 63.84, 62.76, 62.76, 62.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-08,62.981,1.490,"62.88, 62.76, 62.88, 61.76, 61.76, 62.88, 62.88, 62.88, 62.88, 62.25, 62.25, 62.25, 63.8, 63.86, 64.24, 64.88, 64.88, 64.24, 63.92, 63.86, 64.38, 63.92, 63.92, 62.92, 61.92, 60.35, 61.35, 61.35, 61.35, 61.35, 61.35, 60.25, 60.25, 62.76, 62.76, 62.76, 62.48, 62.48, 62.76, 62.76, 63.51, 63.84, 62.88, 64.35, 65.17, 65.74, 66.38, 65.17, 65.24, 66.38, 64.24, 65.38, 63.8, 63.8, 62.35, 62.25, 61.88, 60.88, 60.88, 61.2, 61.2, 60.88"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-09,62.373,1.452,"60.88, 60.25, 60.25, 60.88, 60.25, 60.25, 60.88, 60.88, 60.88, 61.2, 61.2, 62.35, 62.35, 62.74, 64.88, 64.88, 65.12, 65.12, 64.88, 64.88, 63.92, 63.92, 63.45, 61.92, 61.8, 61.92, 61.8, 61.8, 61.8, 61.8, 61.92, 61.8, 61.2, 61.2, 61.2, 60.88, 61.2, 60.88, 60.88, 60.88, 60.88, 62.35, 62.35, 62.74, 62.35, 63.86, 63.8, 64.88, 63.92, 65.38, 64.88, 64.88, 64.38, 62.74, 62.35, 62.74, 62.35, 62.35, 62.35, 62.35, 62.35, 62.35, 62.25, 60.88, 61.88, 61.88"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-10,63.113,1.430,"60.88, 62.35, 61.2, 62.35, 62.35, 62.35, 62.35, 62.35, 62.35, 62.74, 63.86, 64.88, 64.38, 63.92, 63.92, 64.88, 64.88, 64.38, 65.38, 64.88, 64.88, 64.88, 64.88, 64.88, 64.6, 63.96, 63.96, 63.45, 61.92, 62.38, 62.92, 62.92, 61.8, 61.8, 61.8, 61.8, 61.8, 61.88, 60.88, 61.76, 61.88, 61.88, 61.88, 61.88, 62.25, 62.35, 62.25, 64.88, 64.88, 65.38, 64.88, 64.35, 65.38, 66.38, 64.24, 64.88, 64.38, 63.92, 62.74, 62.35, 62.35, 62.35, 62.35, 60.88, 61.2, 61.2, 61.2, 61.35"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-11,63.703,1.611,"61.8, 61.8, 61.8, 61.8, 61.8, 62.35, 62.92, 62.92, 63.45, 64.6, 64.88, 64.6, 64.88, 64.88, 64.88, 66.12, 66.87, 66.87, 66.87, 66.69, 65.69, 65.69, 64.88, 64.38, 63.92, 62.35, 63.35, 62.35, 62.35, 63.35, 62.35, 63.35, 63.35, 63.35, 62.25, 61.2, 61.2, 61.2, 61.2, 61.2, 61.2, 62.35, 62.35, 63.35, 63.8, 64.88, 63.86, 64.88, 64.8, 65.38, 65.96, 66.12, 66.12, 66.12, 65.38, 64.24, 64.35, 62.88, 63.2, 63.2, 62.88, 62.88, 63.2, 62.88, 63.2, 63.2"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-12,64.423,2.098,"62.25, 61.88, 60.88, 62.25, 63.2, 63.2, 63.35, 63.35, 63.8, 65.24, 64.88, 65.38, 66.88, 66.88, 68.04, 66.88, 67.12, 67.69, 67.12, 66.88, 66.88, 66.38, 65.74, 64.24, 64.35, 64.2, 64.35, 64.35, 64.35, 63.2, 63.2, 62.88, 62.25, 60.88, 60.76, 60.88, 61.88, 60.88, 61.88, 60.76, 61.88, 63.35, 62.35, 65.96, 66.38, 66.38, 66.88, 66.88, 66.88, 67.38, 67.38, 65.62, 65.35, 65.35, 64.88, 64.2, 64.88, 63.76, 63.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-13,65.676,3.339,"62.88, 62.88, 63.51, 63.51, 62.76, 62.76, 62.76, 62.76, 63.51, 62.76, 64.2, 67.38, 68.38, 69.42, 69.42, 69.6, 70.4, 70.2, 71.76, 70.06, 71.08, 71.08, 69.28, 68.42, 68.38, 67.74, 67.2, 66.84, 66.84, 66.2, 66.2, 63.51, 62.76, 63.51, 63.26, 63.26, 62.24, 62.24, 62.26, 62.06, 62.06, 61.24, 61.24, 60.07, 60.06, 60.06, 61.24, 62.06, 62.06, 61.48, 63.8, 65.24, 68.42, 70.2, 69.2, 69.2, 68.42, 70.06, 70.0, 69.76, 69.5, 68.6, 67.24, 66.88, 66.2, 65.76, 65.88, 64.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-14,65.476,1.619,"65.88, 65.88, 65.51, 65.51, 64.76, 65.51, 64.76, 64.76, 65.51, 64.76, 64.48, 65.26, 65.51, 65.51, 65.76, 65.88, 67.17, 67.24, 67.24, 69.31, 68.88, 68.88, 68.42, 67.88, 66.24, 66.24, 65.74, 65.74, 64.2, 63.84, 64.2, 64.2, 64.2, 64.2, 63.84, 64.76, 65.48, 65.48, 65.51, 64.24, 65.26, 65.26, 64.76, 65.48, 66.88, 66.62, 67.62, 67.2, 67.62, 67.74, 67.74, 66.74, 67.24, 67.24, 66.24, 65.35, 63.84, 63.84, 62.76, 62.76, 63.51, 63.51, 63.51, 62.76, 62.76, 63.51, 63.51, 62.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-15,64.224,1.524,"63.84, 63.51, 63.76, 62.76, 62.76, 62.76, 62.76, 62.48, 63.51, 62.76, 63.84, 65.35, 65.35, 65.17, 65.24, 65.24, 66.24, 65.24, 65.38, 65.38, 63.8, 62.35, 62.74, 63.35, 62.25, 62.25, 62.88, 62.88, 62.25, 61.88, 62.76, 62.76, 63.26, 63.26, 63.48, 63.48, 63.48, 63.76, 64.88, 66.62, 67.62, 68.38, 67.24, 67.74, 66.74, 65.2, 65.62, 65.62, 65.2, 64.88, 65.62, 64.88, 64.88, 64.88, 64.88, 63.76, 63.84, 63.84, 62.76, 63.51, 62.88"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-16,62.989,1.585,"61.88, 60.76, 61.88, 60.76, 60.88, 60.76, 61.88, 60.76, 61.88, 61.88, 62.88, 62.88, 62.88, 63.86, 63.8, 65.24, 65.24, 65.38, 64.24, 64.38, 63.92, 62.35, 62.74, 61.2, 61.2, 61.2, 60.88, 61.2, 61.2, 61.2, 61.2, 62.88, 62.48, 62.24, 62.76, 62.48, 62.48, 62.48, 62.76, 63.51, 63.84, 64.88, 64.88, 65.35, 65.62, 65.35, 65.35, 65.24, 65.24, 65.24, 66.38, 65.24, 64.8, 63.35, 62.25, 62.35, 62.25, 61.88, 61.88, 62.25, 62.25"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-17,63.266,1.632,"61.2, 61.88, 61.2, 60.76, 60.76, 60.76, 61.88, 61.88, 61.88, 62.25, 63.86, 63.92, 63.92, 64.88, 66.69, 65.96, 65.96, 65.96, 66.12, 66.12, 64.38, 63.92, 62.35, 63.35, 63.35, 63.2, 64.35, 63.2, 63.2, 61.88, 61.88, 61.88, 61.2, 60.76, 61.88, 61.88, 62.88, 63.2, 63.51, 65.35, 64.88, 65.62, 65.35, 65.24, 65.24, 64.8, 64.8, 64.24, 63.8, 63.2, 62.88, 62.88, 62.88, 62.88, 61.76, 61.76, 61.51, 61.76, 61.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-18,64.517,1.972,"63.2, 63.2, 63.2, 63.2, 63.2, 63.2, 63.35, 64.35, 64.24, 65.24, 65.24, 67.17, 67.38, 67.88, 66.88, 67.38, 67.88, 67.88, 67.88, 66.24, 65.74, 65.74, 65.35, 64.88, 64.76, 64.76, 64.88, 63.76, 61.51, 61.51, 61.76, 61.88, 61.88, 60.88, 60.76, 60.48, 61.48, 61.76, 62.88, 62.88, 64.35, 62.88, 64.35, 64.35, 64.35, 64.8, 65.17, 65.24, 67.38, 67.24, 66.74, 67.24, 66.74, 65.62, 66.24, 65.35, 64.88, 64.88, 63.76, 63.51, 63.76, 64.24, 63.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-19,64.365,1.763,"63.51, 64.88, 64.88, 64.88, 64.88, 63.76, 64.76, 64.88, 65.2, 66.35, 66.35, 66.35, 66.35, 67.17, 66.74, 67.38, 67.38, 66.38, 65.24, 65.24, 63.8, 63.8, 62.35, 62.25, 61.88, 62.25, 62.88, 62.88, 62.88, 61.76, 63.76, 63.48, 64.48, 63.48, 63.48, 62.48, 63.26, 64.88, 65.62, 66.62, 65.62, 66.88, 66.88, 65.62, 65.62, 65.62, 66.74, 66.74, 66.74, 65.35, 64.35, 62.88, 63.2, 63.2, 62.88, 61.51, 62.88, 62.88, 61.76, 61.76, 61.51, 61.76, 61.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-20,62.640,1.517,"61.76, 61.76, 61.76, 61.51, 61.76, 61.76, 61.48, 61.48, 61.48, 61.48, 62.24, 62.88, 62.88, 62.88, 63.2, 64.2, 64.8, 64.35, 63.35, 62.25, 61.88, 61.88, 61.88, 61.88, 61.88, 61.88, 60.76, 61.51, 61.51, 61.76, 61.48, 61.48, 61.48, 61.26, 61.26, 61.24, 61.24, 61.26, 61.24, 62.48, 62.24, 62.24, 62.76, 63.84, 64.88, 65.62, 65.35, 65.62, 66.74, 66.24, 65.74, 65.35, 64.88, 65.35, 63.2, 62.88, 62.88, 61.76, 61.76, 61.76, 61.76, 61.51, 61.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-21,62.897,1.626,"60.76, 60.88, 60.76, 60.76, 60.48, 60.48, 60.51, 60.48, 60.48, 60.51, 60.48, 61.57, 61.51, 61.48, 62.88, 62.88, 64.35, 63.8, 64.8, 65.17, 64.8, 65.24, 64.24, 64.24, 64.24, 63.8, 63.35, 63.35, 62.35, 62.35, 62.25, 62.35, 62.25, 60.88, 61.88, 61.88, 61.76, 61.76, 61.76, 61.48, 61.48, 61.48, 61.48, 61.76, 61.76, 61.76, 62.88, 62.88, 65.24, 65.17, 65.74, 65.62, 65.35, 65.74, 65.35, 65.62, 65.62, 65.35, 64.88, 65.62, 64.35, 62.88, 62.88, 63.2, 62.88, 62.88, 62.88, 62.76, 63.51, 63.51, 62.76, 62.76, 63.51, 62.76, 61.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-22,63.918,1.465,"61.76, 61.76, 61.76, 62.88, 62.88, 62.88, 62.88, 63.84, 63.2, 64.2, 66.35, 64.8, 64.8, 66.24, 67.38, 66.38, 66.38, 67.12, 64.38, 64.38, 65.38, 63.92, 63.35, 63.35, 62.25, 62.25, 62.25, 62.88, 62.88, 61.76, 62.76, 62.76, 62.48, 62.76, 62.48, 62.76, 63.51, 64.88, 64.2, 65.62, 65.2, 66.74, 66.24, 66.24, 65.74, 64.2, 64.2, 64.2, 63.84, 63.84, 63.51, 63.51, 62.76, 63.51, 63.84, 62.76, 62.76, 63.51, 63.84"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-23,65.296,1.814,"62.88, 63.2, 63.2, 63.84, 63.84, 63.84, 64.88, 66.35, 67.24, 69.31, 69.31, 69.31, 67.38, 66.24, 67.17, 66.38, 66.24, 66.8, 66.24, 66.24, 65.24, 64.8, 64.2, 64.2, 64.88, 64.2, 63.84, 63.84, 63.84, 63.84, 62.76, 63.84, 63.76, 63.51, 63.48, 63.76, 63.76, 64.88, 65.25, 66.2, 66.62, 67.74, 67.74, 67.62, 66.62, 67.62, 66.88, 65.62, 67.24, 68.88, 67.24, 65.2, 63.76, 63.76, 63.51, 63.51, 63.76, 63.48, 63.48, 63.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-24,65.709,1.795,"63.84, 63.84, 63.84, 64.2, 64.2, 64.2, 66.35, 65.35, 66.35, 65.2, 66.35, 66.62, 67.24, 67.24, 69.31, 68.17, 68.38, 68.38, 67.38, 67.88, 67.88, 66.24, 66.24, 65.35, 65.35, 64.2, 64.2, 64.2, 64.2, 64.2, 63.48, 63.48, 63.48, 63.48, 63.76, 63.51, 63.76, 65.62, 68.88, 68.64, 68.17, 67.74, 67.74, 67.74, 67.74, 67.74, 66.74, 65.62, 65.2, 65.2, 64.88, 63.76, 63.76, 63.76, 63.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-25,66.498,2.213,"64.2, 63.84, 63.84, 63.84, 63.84, 63.84, 64.88, 65.2, 66.74, 67.24, 68.38, 68.38, 68.38, 70.42, 70.6, 70.2, 70.2, 70.2, 67.88, 67.38, 65.74, 65.2, 65.2, 64.88, 64.88, 64.88, 64.88, 63.48, 63.48, 63.48, 63.48, 63.48, 64.24, 64.48, 65.88, 66.62, 67.62, 68.17, 69.17, 69.72, 69.72, 69.72, 68.86, 68.74, 67.62, 67.2, 66.84, 66.84, 66.84, 65.76, 66.88, 65.48, 65.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-26,68.174,2.401,"64.88, 64.88, 64.76, 64.76, 64.76, 64.76, 65.76, 66.84, 68.74, 69.72, 70.64, 70.64, 71.42, 72.0, 72.42, 70.88, 69.72, 70.88, 70.88, 69.88, 69.42, 67.24, 67.2, 67.84, 67.84, 67.84, 67.84, 67.84, 65.48, 66.26, 66.24, 66.26, 65.51, 66.24, 66.26, 65.18, 65.06, 65.06, 65.18, 66.68, 66.72, 68.74, 70.64, 71.88, 71.88, 72.42, 71.42, 71.88, 71.42, 70.17, 69.88, 68.2, 68.2, 67.76, 68.2, 67.76, 67.76, 67.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-27,68.880,2.431,"66.72, 66.72, 66.72, 66.72, 66.72, 67.48, 67.48, 68.84, 68.56, 71.17, 72.88, 72.88, 72.42, 73.0, 72.0, 72.84, 72.2, 73.0, 73.0, 71.76, 68.88, 68.42, 67.2, 67.62, 67.2, 66.84, 66.72, 67.36, 67.36, 67.2, 66.39, 66.68, 66.68, 66.39, 66.24, 66.24, 66.2, 66.24, 66.2, 66.24, 66.48, 67.76, 68.1, 69.2, 72.42, 71.17, 72.42, 72.2, 71.84, 72.0, 71.2, 69.88, 70.4, 69.6, 68.17, 68.38, 67.84, 66.72, 66.72"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-28,67.180,1.800,"66.72, 66.84, 65.76, 65.76, 65.76, 65.76, 66.72, 66.88, 66.72, 66.68, 66.72, 67.74, 68.74, 68.74, 69.31, 70.6, 69.42, 69.5, 70.76, 69.88, 68.88, 67.24, 66.35, 65.2, 65.2, 65.2, 65.2, 64.88, 64.2, 64.2, 66.68, 66.68, 66.39, 66.68, 66.48, 66.68, 66.48, 66.68, 66.39, 66.48, 66.68, 66.48, 66.68, 66.72, 68.1, 68.56, 68.56, 69.56, 70.17, 70.64, 70.64, 70.42, 69.17, 68.64, 69.17, 67.62, 67.62, 65.76, 65.48, 64.76, 64.76, 64.48, 64.48"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-29,64.621,1.688,"63.84, 63.84, 63.84, 63.2, 63.2, 63.2, 63.2, 63.2, 62.88, 64.2, 64.8, 65.24, 65.24, 67.38, 67.42, 67.42, 67.42, 66.38, 64.88, 65.38, 64.24, 64.38, 63.92, 63.35, 63.35, 63.35, 63.35, 63.35, 63.35, 64.48, 63.51, 63.48, 63.51, 63.48, 63.48, 63.48, 63.48, 63.51, 63.84, 64.88, 65.35, 67.88, 67.88, 68.38, 68.88, 67.24, 67.24, 66.74, 65.74, 65.24, 64.8, 63.2, 63.84, 62.76, 62.76, 62.76, 62.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-30,64.575,1.655,"62.35, 63.35, 62.88, 62.88, 63.2, 63.2, 62.88, 63.2, 63.2, 63.2, 63.84, 64.88, 64.35, 64.8, 65.17, 65.24, 65.24, 66.24, 66.88, 66.88, 67.42, 67.38, 66.38, 66.38, 65.38, 65.38, 64.24, 63.8, 63.8, 64.35, 64.35, 64.35, 64.35, 64.35, 63.51, 62.76, 63.51, 62.76, 62.76, 62.48, 62.48, 62.48, 62.76, 62.88, 63.2, 65.62, 65.74, 67.17, 66.74, 68.38, 68.38, 67.88, 67.38, 66.24, 65.74, 65.74, 65.35, 64.2, 64.2, 63.84, 63.84, 62.76, 63.51, 62.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-07-31,65.107,1.528,"64.35, 64.35, 64.35, 62.88, 63.2, 64.35, 64.35, 64.2, 65.35, 65.74, 65.74, 66.38, 67.38, 68.45, 66.8, 66.88, 66.88, 66.51, 66.88, 66.38, 66.38, 66.38, 65.38, 64.8, 64.35, 64.35, 64.35, 64.35, 62.88, 64.35, 64.35, 63.35, 63.2, 62.76, 62.76, 62.76, 62.76, 63.51, 62.76, 64.2, 65.35, 65.62, 67.17, 67.17, 67.24, 67.17, 67.17, 67.24, 67.17, 67.17, 66.74, 66.24, 66.24, 65.62, 65.74, 65.74, 65.35, 64.2, 63.51, 63.51, 63.84, 63.84, 63.84, 63.84, 63.84"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-08-01,65.498,1.590,"62.88, 63.2, 63.2, 63.2, 63.2, 62.88, 63.2, 63.2, 64.35, 64.2, 65.35, 66.35, 65.74, 67.88, 67.88, 67.88, 68.42, 68.42, 68.6, 67.42, 67.38, 67.38, 66.24, 65.74, 65.74, 66.35, 65.2, 65.2, 66.35, 65.2, 65.2, 66.35, 66.2, 63.84, 63.51, 63.84, 63.84, 63.84, 63.84, 63.84, 63.76, 65.2, 65.62, 65.62, 65.62, 66.74, 67.24, 68.38, 66.74, 67.38, 66.24, 66.24, 65.74, 65.2, 65.2, 64.88, 64.88, 64.88, 65.88, 65.88"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-08-02,67.829,1.849,"66.35, 66.35, 66.2, 66.35, 66.2, 66.35, 66.2, 67.62, 67.74, 69.31, 69.72, 69.72, 69.88, 70.88, 71.42, 70.88, 70.88, 69.72, 69.72, 69.17, 68.74, 67.2, 67.62, 67.2, 67.2, 67.2, 67.2, 67.2, 66.84, 64.88, 64.88, 64.88, 64.88, 65.88, 65.88, 65.88, 65.88, 66.2, 68.74, 68.86, 69.17, 70.17, 70.64, 70.17, 70.17, 70.17, 70.64, 70.17, 68.56, 67.84, 68.1, 67.84, 66.68, 66.72, 65.76, 66.88, 66.84, 65.76, 65.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-08-03,67.156,1.645,"66.84, 66.84, 66.84, 66.84, 66.84, 66.84, 66.84, 66.62, 67.62, 67.62, 69.17, 69.88, 69.88, 69.88, 69.88, 70.42, 70.42, 70.42, 68.88, 68.38, 66.74, 66.35, 66.35, 66.35, 66.35, 65.2, 65.2, 65.2, 65.2, 64.88, 65.88, 65.88, 65.88, 64.76, 65.88, 65.88, 65.88, 66.88, 66.62, 67.62, 69.72, 69.17, 69.17, 69.17, 69.72, 68.74, 67.62, 66.62, 66.88, 66.84, 66.88, 66.2, 65.88, 66.88, 65.88, 65.88, 65.51, 64.76, 64.76"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-08-04,65.566,1.511,"65.2, 65.2, 65.2, 66.35, 65.2, 65.2, 65.2, 66.35, 66.35, 66.74, 67.17, 67.24, 67.24, 67.38, 67.38, 66.88, 66.88, 66.38, 65.38, 65.38, 64.88, 65.24, 64.24, 63.8, 63.8, 63.8, 63.8, 63.8, 64.24, 64.76, 64.76, 65.51, 64.76, 65.88, 65.88, 65.88, 65.88, 66.88, 66.62, 67.62, 67.74, 67.74, 67.74, 67.24, 68.38, 67.88, 68.38, 66.24, 65.74, 65.35, 64.88, 64.2, 63.2, 62.88, 64.35, 63.2, 63.2, 62.88, 63.2, 63.2"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-08-05,65.328,1.303,"64.8, 64.8, 64.8, 64.8, 64.8, 64.8, 64.8, 64.8, 64.24, 65.38, 66.8, 66.88, 66.88, 67.69, 68.04, 67.69, 67.12, 67.12, 66.51, 65.96, 65.96, 64.88, 64.88, 64.88, 64.24, 64.24, 64.8, 64.24, 64.8, 64.8, 64.24, 64.8, 63.2, 63.2, 63.2, 63.2, 63.2, 63.8, 64.24, 65.96, 65.74, 67.17, 66.24, 66.88, 66.88, 67.42, 67.42, 66.88, 66.38, 65.24, 65.62, 65.35, 64.2, 65.35, 64.2, 64.2, 64.2, 64.2"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-08-06,65.537,1.163,"64.24, 64.24, 64.24, 64.24, 64.24, 64.38, 64.38, 64.38, 64.38, 64.88, 66.51, 66.12, 66.12, 67.3, 68.04, 67.69, 67.42, 67.12, 65.96, 65.96, 65.96, 65.38, 64.8, 65.35, 66.35, 66.35, 65.74, 66.35, 64.8, 64.8, 64.8, 64.24, 64.2, 64.35, 64.35, 64.35, 64.35, 64.35, 64.35, 64.8, 65.24, 66.38, 66.8, 66.38, 67.38, 67.38, 67.38, 67.88, 67.38, 66.74, 65.62, 65.62, 65.62, 65.2, 65.2, 64.2, 65.62, 65.35, 64.2, 64.8"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-08-07,64.470,1.126,"64.24, 64.38, 64.38, 63.45, 63.45, 62.96, 62.96, 64.12, 65.87, 64.88, 65.38, 66.12, 66.12, 65.69, 65.69, 65.69, 66.87, 65.69, 65.69, 65.69, 64.88, 64.38, 64.24, 63.8, 63.8, 63.8, 63.8, 63.8, 63.86, 63.8, 64.8, 64.24, 63.92, 63.92, 63.45, 63.92, 63.45, 62.96, 64.6, 65.96, 65.38, 65.38, 66.12, 66.12, 64.88, 64.88, 65.38, 65.38, 64.8, 63.8, 63.2, 63.2, 62.88, 61.88, 61.88"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-08-08,65.150,2.212,"64.35, 63.8, 63.8, 63.8, 63.8, 63.8, 63.8, 64.8, 64.8, 66.38, 66.8, 66.88, 66.88, 67.42, 68.3, 68.6, 68.6, 67.42, 66.88, 66.88, 66.38, 65.24, 64.8, 65.35, 66.35, 65.35, 65.35, 65.35, 65.35, 64.8, 60.88, 60.88, 60.88, 60.51, 60.57, 60.57, 60.88, 61.88, 60.88, 61.88, 63.8, 63.8, 64.88, 67.12, 67.42, 67.42, 68.42, 67.88, 67.88, 67.24, 66.24, 67.17, 65.62, 65.62, 66.74, 66.88, 66.2, 66.2, 65.2, 64.88, 64.88, 65.62, 65.2, 65.35"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-08-09,65.222,1.318,"64.8, 64.8, 64.35, 64.35, 64.35, 64.35, 64.35, 64.35, 64.8, 65.24, 67.17, 66.38, 66.38, 66.88, 67.42, 67.42, 66.88, 67.42, 65.38, 65.38, 64.88, 64.8, 65.38, 63.35, 63.35, 64.35, 64.35, 63.2, 63.2, 64.2, 64.88, 64.2, 64.2, 64.2, 64.2, 65.2, 64.88, 64.88, 65.62, 65.2, 65.62, 67.17, 67.24, 68.38, 67.24, 68.38, 66.74, 65.74, 65.62, 65.62, 65.2, 64.2, 64.2, 63.84, 63.84, 63.84, 63.84"
