"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2012","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED"," (NA)",""
"SURVEY","2011","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","59,950",""
"SURVEY","2011","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","52,200",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","7,400",""
"SURVEY","2011","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","350",""
"SURVEY","2010","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","59,930",""
"SURVEY","2010","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","52,200",""
"SURVEY","2010","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","7,400",""
"SURVEY","2010","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","330",""
"SURVEY","2009","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","66,270",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","58,500",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","7,400",""
"SURVEY","2009","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","370",""
"SURVEY","2008","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","72,830",""
"SURVEY","2008","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","65,000",""
"SURVEY","2008","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","7,500",""
"SURVEY","2008","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","330",""
"SURVEY","2007","YEAR","","NATIONAL","US TOTAL","","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","73,350",""
"SURVEY","2007","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","66,000",""
"SURVEY","2007","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","7,000",""
"SURVEY","2007","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","AVOCADOS","AVOCADOS - ACRES BEARING","TOTAL","NOT SPECIFIED","350",""
